Id,Price (EUR),Transmission,Number of Gears,Body Type,Number of seats,Drive wheel,Fuel Type,Number of Cylinders,Volume of engine,Power,Max Torque,Top Speed,Acceleration to 100km/h,Combined consumption l/100km
48667,15873,5 speed manual transmission,5,"2-doors, coup&eacute;",4,front,gasoline,4,1497,90,130,185.0,10.9,7.3
48669,23504,5 speed manual transmission,5,"5-doors, mpv",7,front,gasoline,4,1998,128,178,180.0,10.8,9.0
48678,27225,5 speed manual transmission,5,"4-doors, mpv",8,rear,gasoline,4,2438,132,204,175.0,11.5,11.0
48681,32650,5 speed manual transmission,5,"5-doors, mpv",8,front,gasoline,4,2362,156,225,185.0,10.9,9.5
48690,36550,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,2362,156,225,185.0,11.0,9.4
48702,25350,traploze automatic,t,"5-doors, hatchback",5,front,gasoline,4,1497,111,478,170.0,10.9,4.3
857,31107,5 speed manual transmission,5,"2-doors, coup&eacute;",5,front,gasoline,4,1970,150,186,215.0,8.4,9.6
862,30154,5 speed manual transmission,5,"2-doors, coup&eacute;",4,front,gasoline,4,1747,144,169,210.0,9.2,8.9
876,35995,5 speed manual transmission,5,"2-doors, coup&eacute;",4,front,gasoline,4,1970,150,181,215.0,8.5,9.2
879,16450,5 speed manual transmission,5,"3-doors, hatchback",NaN,front,gasoline,4,1368,70,115,160.0,13.8,5.8
927,0,5 speed manual transmission,5,"2-doors, convertible",5,rear,gasoline,4,1962,127,180,190.0,9.3,11.4
928,23574,5 speed manual transmission,5,"2-doors, convertible",5,rear,gasoline,4,1962,128,178,190.0,9.0,9.5
929,26569,5 speed manual transmission,5,"2-doors, convertible",5,rear,gasoline,4,1962,120,161,190.0,9.4,8.6
930,32468,5 speed manual transmission,5,"2-doors, convertible",5,front,gasoline,4,1970,150,186,210.0,8.4,9.6
934,31515,5 speed manual transmission,5,"2-doors, convertible",2,front,gasoline,4,1747,144,169,205.0,9.3,8.9
946,37495,5 speed manual transmission,5,"2-doors, convertible",2,front,gasoline,4,1970,150,181,210.0,8.5,9.2
949,44990,6 speed manual transmission,6,"2-doors, convertible",2,front,gasoline,4,2198,185,230,222.0,8.8,9.4
959,43450,6 speed manual transmission,6,"2-doors, convertible",2,front,gasoline,4,1742,200,320,232.0,7.9,8.2
969,41063,6 speed manual transmission,6,"3-doors, hatchback",4,rear,gasoline,4,1329,98,125,170.0,11.8,5.0
971,152016,5 speed manual transmission,5,"2-doors, coup&eacute;",4,rear,gasoline,8,3228,340,500,266.0,5.7,15.5
977,165630,5 speed manual transmission,5,"2-doors, convertible",4,rear,gasoline,8,3228,340,500,250.0,6.0,14.7
985,233290,6 speed manual transmission,6,"2-doors, convertible",4,rear,gasoline,12,5935,450,570,300.0,4.9,17.8
989,365291,6 speed manual transmission,6,"2-doors, coup&eacute;",4,rear,gasoline,12,5935,517,570,307.0,4.3,17.8
991,381675,6 speed manual transmission,6,"2-doors, convertible",4,rear,gasoline,12,5935,517,570,307.0,4.3,17.8
993,270234,6 speed automatic,6,"4-doors, sedan",4,rear,gasoline,12,5935,476,600,303.0,5.3,14.9
994,332875,6 speed manual transmission,6,"2-doors, coup&eacute;",4,rear,gasoline,12,5935,457,556,306.0,4.7,16.5
999,151440,6 speed manual transmission,6,"2-doors, coup&eacute;",2,rear,gasoline,8,4280,380,410,280.0,5.0,15.0
1004,166150,6 speed manual transmission,6,"2-doors, convertible",2,rear,gasoline,8,4280,380,410,280.0,5.0,15.0
1009,17470,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,5,2144,115,170,NaN,NaN,NaN
1013,13506,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1588,85,124,160.0,13.4,9.6
1030,18537,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1781,75,138,165.0,14.9,7.9
1092,25366,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,5,1994,116,172,190.0,10.7,8.9
1121,28570,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1984,101,157,182.0,12.6,8.3
1141,22165,4 speed manual transmission,4,"5-doors, station wagon",5,front,gasoline,4,1781,75,138,163.0,15.7,7.3
1192,29723,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,5,1994,116,172,188.0,10.9,9.1
1221,32504,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1984,101,157,175.0,13.1,8.5
1240,9905,4 speed manual transmission,4,"2-doors, sedan",5,front,gasoline,4,1272,60,95,148.0,16.9,8.9
1244,10527,4 speed manual transmission,4,"2-doors, sedan",5,front,gasoline,4,1296,60,100,150.0,15.5,7.0
1252,11878,4 speed manual transmission,4,"2-doors, sedan",5,front,gasoline,4,1296,60,100,151.0,15.5,6.7
1254,10337,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1272,60,95,148.0,16.9,8.9
1259,11002,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1296,60,100,150.0,15.5,7.0
1277,13058,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1296,60,100,151.0,15.5,6.7
1304,16651,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1595,69,118,168.0,14.1,7.4
1324,19508,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1595,71,127,162.0,15.4,7.9
1342,22684,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1984,90,148,172.0,14.1,8.8
1358,20908,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,5,1994,115,165,187.0,9.5,8.6
1363,27755,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,5,1994,116,172,196.0,10.2,8.4
1370,19490,5 speed manual transmission,5,"3-doors, hatchback",4,front,gasoline,4,1197,86,160,180.0,11.7,5.1
1432,19990,5 speed manual transmission,5,"5-doors, hatchback",4,front,gasoline,4,1197,86,160,180.0,11.9,5.1
1464,20990,5 speed manual transmission,5,"5-doors, mpv",4,front,gasoline,4,1390,75,126,173.0,12.3,5.9
1475,21418,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1595,101,145,188.0,11.0,7.6
1514,22480,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1595,102,148,189.0,10.9,6.8
1568,24490,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1595,102,148,185.0,11.9,7.0
1624,24225,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1595,102,148,185.0,11.9,7.1
31706,11646,4 speed manual transmission,4,"5-doors, station wagon",5,front,gasoline,4,1196,54,84,150.0,17.5,7.1
31736,12661,4 speed manual transmission,4,"5-doors, station wagon",5,front,gasoline,4,1297,60,96,155.0,16.0,7.5
31771,9362,4 speed manual transmission,4,"5-doors, station wagon",5,front,gasoline,4,1196,60,88,147.0,17.0,8.0
31794,19540,5 speed manual transmission,5,"2-doors, convertible",5,front,gasoline,4,1598,75,125,167.0,13.0,6.8
31797,19830,5 speed manual transmission,5,"2-doors, convertible",5,front,gasoline,4,1598,75,125,167.0,13.0,7.0
31804,17150,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1364,90,125,168.0,13.8,6.4
31846,18180,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1364,90,125,168.0,13.8,6.4
31880,18295,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1398,100,130,177.0,13.9,6.1
31929,45998,6 speed manual transmission,6,"4-doors, bus",9,front,diesel,4,2298,100,285,133.0,NaN,7.5
31949,16561,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,4,1796,90,148,183.0,14.0,7.5
32002,21759,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,4,1998,116,170,195.0,11.5,8.8
32058,24300,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,4,1998,115,178,195.0,13.0,8.9
32106,26297,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,4,1998,116,178,195.0,13.0,9.9
32156,29836,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,4,2198,144,205,210.0,10.5,9.4
32228,17302,5 speed manual transmission,5,"5-doors, station wagon",5,rear,gasoline,4,1796,90,148,175.0,15.0,7.9
32279,21872,5 speed manual transmission,5,"5-doors, station wagon",5,rear,gasoline,4,1998,116,170,187.0,12.5,9.2
32334,24300,5 speed manual transmission,5,"5-doors, station wagon",5,rear,gasoline,4,1998,115,178,187.0,14.0,9.2
32384,27204,5 speed manual transmission,5,"5-doors, station wagon",5,rear,gasoline,4,1998,116,178,187.0,14.0,10.0
32434,30744,5 speed manual transmission,5,"5-doors, station wagon",5,rear,gasoline,4,2198,144,205,202.0,11.0,9.6
32508,29995,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1796,122,167,197.0,12.2,7.9
32558,32960,6 speed manual transmission,6,"5-doors, hatchback",5,front,gasoline,4,2198,155,220,210.0,9.8,8.1
32608,30086,5 speed manual transmission,5,"5-doors, mpv",7,front,gasoline,4,2198,141,202,181.0,12.7,9.5
32612,28995,5 speed manual transmission,5,"2-doors, convertible",2,rear,gasoline,4,2198,147,203,217.0,5.9,8.5
32614,15860,5 speed manual transmission,5,"3-doors, coup&eacute;",4,front,gasoline,4,1389,90,125,190.0,11.5,7.3
32629,21925,5 speed manual transmission,5,"2-doors, convertible",2,front,gasoline,4,1364,90,125,180.0,12.4,6.1
32653,15025,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1589,87,138,164.0,14.0,7.8
32665,15645,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1364,90,125,164.0,14.0,6.3
32689,14631,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1598,75,127,176.0,14.0,7.0
32717,16744,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1598,75,125,176.0,14.0,7.0
32766,18582,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1598,75,128,175.0,15.5,7.6
32847,19490,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1598,75,128,175.0,15.5,7.4
32964,27855,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1796,122,167,205.0,11.2,7.3
32994,28495,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1598,105,150,194.0,12.6,6.8
33050,14219,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1598,75,127,176.0,14.0,7.0
33082,16291,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1598,75,125,176.0,14.0,7.0
33133,18129,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1598,75,128,175.0,15.5,7.6
33214,19036,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1598,75,128,175.0,15.5,7.4
33331,23795,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1796,122,167,203.0,11.2,7.7
33401,23845,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1598,100,150,192.0,12.5,7.2
33448,18809,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1598,75,128,167.0,17.0,7.9
33524,19717,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1598,75,128,167.0,17.0,7.7
33641,26310,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1796,122,167,199.0,12.1,7.9
33720,29795,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1598,105,150,190.0,13.7,7.1
33796,41719,6 speed manual transmission,6,"4-doors, bus",9,front,diesel,4,1995,90,260,150.0,19.0,6.9
33808,20397,5 speed manual transmission,5,"5-doors, mpv",7,front,gasoline,4,1598,100,150,176.0,13.5,8.3
33831,23695,5 speed manual transmission,5,"5-doors, mpv",7,front,gasoline,4,1598,100,150,176.0,13.0,7.5
33862,24345,5 speed manual transmission,5,"5-doors, mpv",7,front,gasoline,4,1598,105,150,176.0,14.3,7.1
33900,24995,5 speed manual transmission,5,"5-doors, mpv",7,front,gasoline,4,1598,115,155,185.0,13.4,7.1
14744,37772,5 speed manual transmission,5,"5-doors, mpv",7,front,gasoline,4,1999,145,190,194.0,11.2,8.2
14760,37892,5 speed manual transmission,5,"5-doors, mpv",7,front,gasoline,4,1999,145,185,194.0,11.2,8.2
14818,9100,5 speed manual transmission,5,"3-doors, hatchback",4,front,gasoline,4,1242,69,102,159.0,13.1,5.1
14832,15395,5 speed manual transmission,5,"3-doors, hatchback",4,front,gasoline,4,1597,95,135,174.0,10.6,7.6
14833,26000,5 speed manual transmission,5,"2-doors, convertible",4,front,gasoline,4,1597,95,135,173.0,12.1,7.9
14836,42004,6 speed manual transmission,6,"5-doors, suv/crossover",5,front+rear,gasoline,5,2521,200,320,210.0,8.2,9.9
14852,17239,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1597,90,135,180.0,13.5,7.5
14889,18147,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1598,90,138,180.0,13.5,7.8
14962,22245,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1798,110,165,193.0,11.7,7.8
15006,24245,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1798,110,165,193.0,11.7,7.6
15049,24150,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1798,110,165,193.0,11.7,7.6
15089,27365,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1596,125,160,195.0,12.5,7.4
15146,28295,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1596,120,159,195.0,12.3,6.8
15187,16785,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1597,90,135,180.0,13.5,7.5
15223,18147,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1598,90,138,180.0,13.4,7.6
15296,21745,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1798,110,165,193.0,11.6,7.7
15342,23495,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1798,110,165,193.0,11.6,7.6
15385,23400,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1798,110,165,193.0,11.6,7.6
15425,27365,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1596,125,160,195.0,12.5,7.4
15473,25595,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1596,120,159,195.0,12.3,6.8
15512,18147,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1597,90,135,175.0,13.9,8.1
15549,18147,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1598,90,138,175.0,13.9,8.1
15622,22745,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1798,110,165,190.0,12.1,7.9
15668,24995,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1798,110,165,190.0,12.1,7.7
15711,24900,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1798,110,165,190.0,12.1,7.7
15751,28765,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1596,125,160,190.0,12.6,7.4
15808,29595,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1596,120,159,190.0,12.8,6.7
15849,24890,4 speed automatic,4,"2-doors, coup&eacute;",4,rear,gasoline,6,3797,147,292,180.0,9.3,9.3
15851,40500,4 speed automatic,4,"2-doors, convertible",4,rear,gasoline,6,3813,193,298,180.0,9.3,12.0
15853,9616,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1296,69,100,157.0,13.6,7.4
15860,10963,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1392,73,108,165.0,13.2,7.2
15884,13228,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1264,60,101,153.0,16.6,6.7
15896,13337,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1264,60,101,153.0,18.0,6.9
15906,16788,5 speed manual transmission,5,"3-doors, coup&eacute;",4,front,gasoline,4,1388,90,122,180.0,11.9,7.2
15911,62500,5 speed manual transmission,5,"4-doors, pick-up",5,front+rear,diesel,4,2499,143,330,158.0,12.5,9.3
15914,62910,6 speed manual transmission,6,"4-doors, pick-up",5,front+rear,diesel,4,2198,150,375,NaN,NaN,NaN
15921,34094,5 speed manual transmission,5,"5-doors, mpv",NaN,front,gasoline,4,1999,145,190,197.0,10.9,8.1
15932,33794,5 speed manual transmission,5,"5-doors, mpv",NaN,front,gasoline,4,1999,145,185,197.0,10.9,8.2
15960,16191,5 speed manual transmission,5,"5-doors, hatchback",5,rear,gasoline,4,1796,90,140,179.0,13.1,7.9
16014,21087,5 speed manual transmission,5,"5-doors, hatchback",5,rear,gasoline,4,1998,105,170,183.0,12.2,7.8
16030,23819,5 speed manual transmission,5,"5-doors, hatchback",5,rear,gasoline,4,1998,120,171,192.0,11.2,7.8
16045,21087,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,4,1998,105,170,183.0,12.2,7.8
16063,23819,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,4,1998,120,171,192.0,11.2,7.8
16079,24046,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,4,1998,115,167,196.0,12.8,9.9
16097,25634,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,4,1998,115,167,193.0,12.8,9.9
16110,24953,5 speed manual transmission,5,"5-doors, station wagon",5,rear,gasoline,4,1998,120,171,182.0,12.0,8.1
16123,24046,5 speed manual transmission,5,"5-doors, station wagon",5,rear,gasoline,4,1998,115,167,187.0,13.2,10.1
16141,26768,5 speed manual transmission,5,"5-doors, station wagon",5,rear,gasoline,4,1998,115,167,187.0,13.2,10.1
78890,8846,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1289,54,90,140.0,16.0,7.9
78894,30365,6 speed manual transmission,6,"5-doors, suv/crossover",5,front,gasoline,4,1395,125,200,190.0,10.5,6.0
78909,22400,6 speed manual transmission,6,"5-doors, hatchback",5,front,gasoline,3,999,115,200,202.0,9.9,4.8
78943,23600,6 speed manual transmission,6,"5-doors, station wagon",5,front,gasoline,3,999,115,200,201.0,10.1,4.8
78977,28064,6 speed manual transmission,6,"5-doors, suv/crossover",5,front,gasoline,4,1597,128,160,178.0,NaN,6.8
78989,7712,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1298,61,93,150.0,16.5,7.6
78993,8393,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1298,61,93,150.0,16.5,8.1
79000,9255,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1298,65,98,155.0,NaN,7.8
79008,9981,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1595,71,118,NaN,NaN,7.9
79013,12148,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1595,73,123,155.0,13.0,8.0
79019,7946,5 speed manual transmission,5,"2-doors, coup&eacute;",5,front,gasoline,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79022,26771,5 speed manual transmission,5,"2-doors, coup&eacute;",5,front+rear,gasoline,4,1781,136,196,200.0,9.5,8.8
79024,13046,5 speed manual transmission,5,"3-doors, coup&eacute;",5,front,gasoline,4,1595,73,123,160.0,13.2,7.6
61506,26495,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,1600,114,150,179.0,13.1,6.5
79028,14705,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1242,90,120,180.0,12.3,4.2
79039,21779,5 speed manual transmission,5,"2-doors, convertible",2,rear,gasoline,3,657,64,85,140.0,NaN,6.8
79040,15144,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1242,90,120,170.0,12.2,4.6
47078,22499,5 speed manual transmission,5,"3-doors, suv/crossover",4,front+rear,gasoline,4,1328,85,110,140.0,14.1,7.1
79055,22044,5 speed manual transmission,5,"5-doors, suv/crossover",5,front,gasoline,3,998,112,170,180.0,11.0,5.3
79070,6260,4 speed manual transmission,4,"3-doors, hatchback",0,front,gasoline,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79072,5352,4 speed manual transmission,4,"2-doors, coup&eacute;",4,front,gasoline,4,970,49,83,132.0,21.0,6.3
79073,9300,4 speed manual transmission,4,"2-doors, suv/crossover",5,front+rear,gasoline,4,970,45,74,110.0,NaN,NaN
79080,14449,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1242,90,120,165.0,12.3,4.3
79092,15994,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1242,90,120,180.0,11.9,4.7
79100,15880,5 speed manual transmission,5,"2-doors, suv/crossover",2,front+rear,gasoline,4,1590,97,132,150.0,13.3,7.8
79102,25060,6 speed manual transmission,6,"5-doors, suv/crossover",5,front,gasoline,4,1197,116,185,190.0,10.9,5.9
47937,11685,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1587,84,130,170.0,12.9,6.9
